file_id,file_path,detection_id,detection_start_s,detection_end_s,presence_label,species_name,detection_probability,recorder_id,date_time,processed_at,segment_idx,embedding_file,audio_file,utm_x,utm_y,station_name,Elevation,habitat_type,location_situation,path,basename,filename_stem,start_s,end_s,class,species_display,FinalLabelEffective,species_name_original,presence_label_original,validation_state,validation_label,validation_species,validated_by,validated_at,validation_method,user_changed,user_changed_by,user_changed_at,validation_state_effective
CCMNP-S-R10_20250504_090202,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090202.wav,CCMNP-S-R10_20250504_090202:50.000-58.000,50,58.0,present,1,0.933380842,CCMNP-S-R10,20250504_090202,2025-08-15T16:07:50,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_090202.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090202.wav,CCMNP-S-R10_20250504_090202,ccmnp-s-r10_20250504_090202,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_090302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090302.wav,CCMNP-S-R10_20250504_090302:50.000-58.000,50,58.0,present,1,0.802332699,CCMNP-S-R10,20250504_090302,2025-08-15T16:07:52,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_090302.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090302.wav,CCMNP-S-R10_20250504_090302,ccmnp-s-r10_20250504_090302,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_090402,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090402.wav,CCMNP-S-R10_20250504_090402:30.000-40.000,30,40.0,present,1,0.649807274,CCMNP-S-R10,20250504_090402,2025-08-15T16:07:53,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_090402.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090402.wav,CCMNP-S-R10_20250504_090402,ccmnp-s-r10_20250504_090402,30,40.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_090502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090502.wav,CCMNP-S-R10_20250504_090502:50.000-58.000,50,58.0,present,1,0.871880233,CCMNP-S-R10,20250504_090502,2025-08-15T16:07:53,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_090502.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090502.wav,CCMNP-S-R10_20250504_090502,ccmnp-s-r10_20250504_090502,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_090602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090602.wav,CCMNP-S-R10_20250504_090602:0.000-10.000,0,10.0,present,1,0.912767768,CCMNP-S-R10,20250504_090602,2025-08-15T16:07:54,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_090602.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090602.wav,CCMNP-S-R10_20250504_090602,ccmnp-s-r10_20250504_090602,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_090602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090602.wav,CCMNP-S-R10_20250504_090602:50.000-58.000,50,58.0,present,1,0.992446482,CCMNP-S-R10,20250504_090602,2025-08-15T16:07:54,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_090602.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090602.wav,CCMNP-S-R10_20250504_090602,ccmnp-s-r10_20250504_090602,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_090702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090702.wav,CCMNP-S-R10_20250504_090702:0.000-10.000,0,10.0,present,1,0.963285506,CCMNP-S-R10,20250504_090702,2025-08-15T16:07:55,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_090702.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090702.wav,CCMNP-S-R10_20250504_090702,ccmnp-s-r10_20250504_090702,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_090702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090702.wav,CCMNP-S-R10_20250504_090702:30.000-40.000,30,40.0,present,1,0.685683012,CCMNP-S-R10,20250504_090702,2025-08-15T16:07:55,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_090702.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090702.wav,CCMNP-S-R10_20250504_090702,ccmnp-s-r10_20250504_090702,30,40.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_090802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090802.wav,CCMNP-S-R10_20250504_090802:10.000-20.000,10,20.0,present,1,0.891621053,CCMNP-S-R10,20250504_090802,2025-08-15T16:07:56,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_090802.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090802.wav,CCMNP-S-R10_20250504_090802,ccmnp-s-r10_20250504_090802,10,20.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_090802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090802.wav,CCMNP-S-R10_20250504_090802:20.000-30.000,20,30.0,present,1,0.834172606,CCMNP-S-R10,20250504_090802,2025-08-15T16:07:56,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_090802.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090802.wav,CCMNP-S-R10_20250504_090802,ccmnp-s-r10_20250504_090802,20,30.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_090902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090902.wav,CCMNP-S-R10_20250504_090902:0.000-10.000,0,10.0,present,1,0.987609625,CCMNP-S-R10,20250504_090902,2025-08-15T16:07:56,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_090902.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090902.wav,CCMNP-S-R10_20250504_090902,ccmnp-s-r10_20250504_090902,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_090902,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090902.wav,CCMNP-S-R10_20250504_090902:50.000-58.000,50,58.0,present,1,0.997034192,CCMNP-S-R10,20250504_090902,2025-08-15T16:07:56,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_090902.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_090902.wav,CCMNP-S-R10_20250504_090902,ccmnp-s-r10_20250504_090902,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091002,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091002.wav,CCMNP-S-R10_20250504_091002:0.000-10.000,0,10.0,present,1,0.980002403,CCMNP-S-R10,20250504_091002,2025-08-15T16:07:57,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091002.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091002.wav,CCMNP-S-R10_20250504_091002,ccmnp-s-r10_20250504_091002,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091002,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091002.wav,CCMNP-S-R10_20250504_091002:10.000-20.000,10,20.0,present,1,0.967593968,CCMNP-S-R10,20250504_091002,2025-08-15T16:07:57,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091002.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091002.wav,CCMNP-S-R10_20250504_091002,ccmnp-s-r10_20250504_091002,10,20.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091002,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091002.wav,CCMNP-S-R10_20250504_091002:50.000-58.000,50,58.0,present,1,0.92892909,CCMNP-S-R10,20250504_091002,2025-08-15T16:07:57,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091002.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091002.wav,CCMNP-S-R10_20250504_091002,ccmnp-s-r10_20250504_091002,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091102.wav,CCMNP-S-R10_20250504_091102:0.000-10.000,0,10.0,present,1,0.928421736,CCMNP-S-R10,20250504_091102,2025-08-15T16:07:57,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091102.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091102.wav,CCMNP-S-R10_20250504_091102,ccmnp-s-r10_20250504_091102,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091102.wav,CCMNP-S-R10_20250504_091102:20.000-30.000,20,30.0,present,1,0.922316909,CCMNP-S-R10,20250504_091102,2025-08-15T16:07:57,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091102.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091102.wav,CCMNP-S-R10_20250504_091102,ccmnp-s-r10_20250504_091102,20,30.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091102,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091102.wav,CCMNP-S-R10_20250504_091102:30.000-40.000,30,40.0,present,1,0.997716665,CCMNP-S-R10,20250504_091102,2025-08-15T16:07:57,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091102.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091102.wav,CCMNP-S-R10_20250504_091102,ccmnp-s-r10_20250504_091102,30,40.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091202,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091202.wav,CCMNP-S-R10_20250504_091202:20.000-30.000,20,30.0,present,1,0.883508086,CCMNP-S-R10,20250504_091202,2025-08-15T16:08:31,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091202.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091202.wav,CCMNP-S-R10_20250504_091202,ccmnp-s-r10_20250504_091202,20,30.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091302.wav,CCMNP-S-R10_20250504_091302:0.000-10.000,0,10.0,present,1,0.689509809,CCMNP-S-R10,20250504_091302,2025-08-15T16:08:33,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091302.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091302.wav,CCMNP-S-R10_20250504_091302,ccmnp-s-r10_20250504_091302,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091302.wav,CCMNP-S-R10_20250504_091302:20.000-30.000,20,30.0,present,1,0.922461569,CCMNP-S-R10,20250504_091302,2025-08-15T16:08:33,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091302.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091302.wav,CCMNP-S-R10_20250504_091302,ccmnp-s-r10_20250504_091302,20,30.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091302.wav,CCMNP-S-R10_20250504_091302:30.000-40.000,30,40.0,present,1,0.991941571,CCMNP-S-R10,20250504_091302,2025-08-15T16:08:33,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091302.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091302.wav,CCMNP-S-R10_20250504_091302,ccmnp-s-r10_20250504_091302,30,40.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091302.wav,CCMNP-S-R10_20250504_091302:40.000-50.000,40,50.0,present,1,0.798612177,CCMNP-S-R10,20250504_091302,2025-08-15T16:08:33,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091302.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091302.wav,CCMNP-S-R10_20250504_091302,ccmnp-s-r10_20250504_091302,40,50.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091302,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091302.wav,CCMNP-S-R10_20250504_091302:50.000-58.000,50,58.0,present,1,0.848313987,CCMNP-S-R10,20250504_091302,2025-08-15T16:08:33,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091302.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091302.wav,CCMNP-S-R10_20250504_091302,ccmnp-s-r10_20250504_091302,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091402,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091402.wav,CCMNP-S-R10_20250504_091402:0.000-10.000,0,10.0,present,1,0.853852153,CCMNP-S-R10,20250504_091402,2025-08-15T16:08:36,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091402.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091402.wav,CCMNP-S-R10_20250504_091402,ccmnp-s-r10_20250504_091402,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091402,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091402.wav,CCMNP-S-R10_20250504_091402:30.000-40.000,30,40.0,present,1,0.988601863,CCMNP-S-R10,20250504_091402,2025-08-15T16:08:36,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091402.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091402.wav,CCMNP-S-R10_20250504_091402,ccmnp-s-r10_20250504_091402,30,40.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091502.wav,CCMNP-S-R10_20250504_091502:0.000-10.000,0,10.0,present,1,0.746354222,CCMNP-S-R10,20250504_091502,2025-08-15T16:08:36,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091502.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091502.wav,CCMNP-S-R10_20250504_091502,ccmnp-s-r10_20250504_091502,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091502.wav,CCMNP-S-R10_20250504_091502:10.000-20.000,10,20.0,present,1,0.995681286,CCMNP-S-R10,20250504_091502,2025-08-15T16:08:36,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091502.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091502.wav,CCMNP-S-R10_20250504_091502,ccmnp-s-r10_20250504_091502,10,20.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091502.wav,CCMNP-S-R10_20250504_091502:20.000-30.000,20,30.0,present,1,0.98326683,CCMNP-S-R10,20250504_091502,2025-08-15T16:08:36,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091502.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091502.wav,CCMNP-S-R10_20250504_091502,ccmnp-s-r10_20250504_091502,20,30.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091502,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091502.wav,CCMNP-S-R10_20250504_091502:50.000-58.000,50,58.0,present,1,0.780055583,CCMNP-S-R10,20250504_091502,2025-08-15T16:08:36,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091502.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091502.wav,CCMNP-S-R10_20250504_091502,ccmnp-s-r10_20250504_091502,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091602.wav,CCMNP-S-R10_20250504_091602:0.000-10.000,0,10.0,present,1,0.993359149,CCMNP-S-R10,20250504_091602,2025-08-15T16:08:36,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091602.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091602.wav,CCMNP-S-R10_20250504_091602,ccmnp-s-r10_20250504_091602,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091602.wav,CCMNP-S-R10_20250504_091602:10.000-20.000,10,20.0,present,1,0.747116327,CCMNP-S-R10,20250504_091602,2025-08-15T16:08:36,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091602.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091602.wav,CCMNP-S-R10_20250504_091602,ccmnp-s-r10_20250504_091602,10,20.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091602.wav,CCMNP-S-R10_20250504_091602:30.000-40.000,30,40.0,present,1,0.904589951,CCMNP-S-R10,20250504_091602,2025-08-15T16:08:36,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091602.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091602.wav,CCMNP-S-R10_20250504_091602,ccmnp-s-r10_20250504_091602,30,40.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091602,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091602.wav,CCMNP-S-R10_20250504_091602:40.000-50.000,40,50.0,present,1,0.954344273,CCMNP-S-R10,20250504_091602,2025-08-15T16:08:36,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091602.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091602.wav,CCMNP-S-R10_20250504_091602,ccmnp-s-r10_20250504_091602,40,50.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091702.wav,CCMNP-S-R10_20250504_091702:10.000-20.000,10,20.0,present,1,0.947032988,CCMNP-S-R10,20250504_091702,2025-08-15T16:08:36,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091702.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091702.wav,CCMNP-S-R10_20250504_091702,ccmnp-s-r10_20250504_091702,10,20.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091702,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091702.wav,CCMNP-S-R10_20250504_091702:50.000-58.000,50,58.0,present,1,0.812510431,CCMNP-S-R10,20250504_091702,2025-08-15T16:08:36,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091702.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091702.wav,CCMNP-S-R10_20250504_091702,ccmnp-s-r10_20250504_091702,50,58.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091802.wav,CCMNP-S-R10_20250504_091802:0.000-10.000,0,10.0,present,1,0.699498951,CCMNP-S-R10,20250504_091802,2025-08-15T16:08:40,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091802.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091802.wav,CCMNP-S-R10_20250504_091802,ccmnp-s-r10_20250504_091802,0,10.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091802.wav,CCMNP-S-R10_20250504_091802:10.000-20.000,10,20.0,present,1,0.973154902,CCMNP-S-R10,20250504_091802,2025-08-15T16:08:40,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091802.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091802.wav,CCMNP-S-R10_20250504_091802,ccmnp-s-r10_20250504_091802,10,20.0,1,1,present,1,present,,,,,,,0,,,
CCMNP-S-R10_20250504_091802,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091802.wav,CCMNP-S-R10_20250504_091802:40.000-50.000,40,50.0,present,1,0.836144924,CCMNP-S-R10,20250504_091802,2025-08-15T16:08:40,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/CCMNP-S-R10_20250504_091802.wav,,,,,,,/Users/alastairpickering/Desktop/gibbon/present_1/present/CCMNP-S-R10_20250504_091802.wav,CCMNP-S-R10_20250504_091802,ccmnp-s-r10_20250504_091802,40,50.0,1,1,present,1,present,,,,,,,0,,,
